,strategy,date,pnl
11265,P80_L400,2013-04-23,262457
11266,P80_L400,2013-04-24,263177
11267,P80_L400,2013-04-25,263357
11268,P80_L400,2013-04-26,263267
11269,P80_L400,2013-04-29,264167
11270,P80_L400,2013-04-30,264257
11271,P80_L400,2013-05-01,262277
11272,P80_L400,2013-05-02,263987
11273,P80_L400,2013-05-03,265067
11274,P80_L400,2013-05-06,265517
11275,P80_L400,2013-05-17,268477
11276,P80_L400,2013-05-20,269217
11277,P80_L400,2013-05-21,269217
11278,P80_L400,2013-05-22,265332
11279,P80_L400,2013-05-23,266257
11280,P80_L400,2013-05-24,266072
11281,P80_L400,2013-05-28,269587
11282,P80_L400,2013-05-29,268107
11283,P80_L400,2013-05-30,269402
11284,P80_L400,2013-05-31,267737
11285,P80_L400,2013-06-03,267737
11286,P80_L400,2013-06-04,267182
11287,P80_L400,2013-06-05,264222
11288,P80_L400,2013-06-06,265517
11289,P80_L400,2013-06-07,269125
11290,P80_L400,2013-06-10,270697
11291,P80_L400,2013-06-11,268292
11292,P80_L400,2013-06-12,264962
11293,P80_L400,2013-06-13,269957
11294,P80_L400,2013-06-14,267737
11295,P80_L400,2013-06-17,270142
11296,P80_L400,2013-06-18,272177
11297,P80_L400,2013-06-19,271622
11298,P80_L400,2013-06-20,262187
11299,P80_L400,2013-06-21,264407
11300,P80_L400,2013-06-24,262742
11301,P80_L400,2013-06-25,265517
11302,P80_L400,2013-06-26,266997
11303,P80_L400,2013-06-27,271252
11304,P80_L400,2013-06-28,271622
11305,P80_L400,2013-07-01,273472
11306,P80_L400,2013-07-02,273287
11307,P80_L400,2013-07-03,274305
11308,P80_L400,2013-07-05,276987
11309,P80_L400,2013-07-08,278190
11310,P80_L400,2013-07-09,279300
11311,P80_L400,2013-07-10,279485
11312,P80_L400,2013-07-11,280410
11313,P80_L400,2013-07-19,281490
11314,P80_L400,2013-07-22,282570
11315,P80_L400,2013-07-23,282390
11316,P80_L400,2013-07-24,281310
11317,P80_L400,2013-07-25,283020
11318,P80_L400,2013-07-26,282570
11319,P80_L400,2013-07-29,281130
11320,P80_L400,2013-07-30,281490
11321,P80_L400,2013-07-31,282840
11322,P80_L400,2013-08-01,284460
11323,P80_L400,2013-08-02,285000
11324,P80_L400,2013-08-05,285450
11325,P80_L400,2013-08-06,284730
11326,P80_L400,2013-08-07,283740
11327,P80_L400,2013-08-08,284820
11328,P80_L400,2013-08-09,284550
11329,P80_L400,2013-08-12,285450
11330,P80_L400,2013-08-13,285180
11331,P80_L400,2013-08-14,285090
11332,P80_L400,2013-08-15,281220
11333,P80_L400,2013-08-16,281580
11334,P80_L400,2013-08-19,279600
11335,P80_L400,2013-08-20,282660
11336,P80_L400,2013-08-21,281400
11337,P80_L400,2013-08-22,283920
11338,P80_L400,2013-08-23,284460
11339,P80_L400,2013-08-26,284730
11340,P80_L400,2013-08-27,279600
11341,P80_L400,2013-08-28,280860
11342,P80_L400,2013-08-29,282300
11343,P80_L400,2013-08-30,279240
11344,P80_L400,2013-09-03,281400
11345,P80_L400,2013-09-04,282840
11346,P80_L400,2013-09-05,284280
11347,P80_L400,2013-09-06,284730
11348,P80_L400,2013-09-09,286440
11349,P80_L400,2013-09-10,287880
11350,P80_L400,2013-09-11,288690
11351,P80_L400,2013-09-12,287880
11352,P80_L400,2013-09-13,288420
11353,P80_L400,2013-09-16,289320
11354,P80_L400,2013-09-17,290580
11355,P80_L400,2013-09-18,292020
11356,P80_L400,2013-09-19,292830
11357,P80_L400,2013-09-20,292740
11358,P80_L400,2013-09-23,293010
11359,P80_L400,2013-09-24,293190
11360,P80_L400,2013-09-25,293010
11361,P80_L400,2013-09-26,293280
11362,P80_L400,2013-09-27,292920
11363,P80_L400,2013-09-30,292560
11364,P80_L400,2013-10-01,293910
11365,P80_L400,2013-10-02,293640
11366,P80_L400,2013-10-03,292740
11367,P80_L400,2013-10-04,293820
11368,P80_L400,2013-10-07,292200
11369,P80_L400,2013-10-08,289140
11370,P80_L400,2013-10-09,288780
11371,P80_L400,2013-10-10,293190
11372,P80_L400,2013-10-11,294900
11373,P80_L400,2013-10-14,295260
11374,P80_L400,2013-10-15,294630
