,strategy,date,pnl
21338,CP,2017-03-08,584952
21339,CP,2017-03-09,584922
21340,CP,2017-03-10,591342
21341,CP,2017-03-13,595527
21342,CP,2017-03-14,595032
21343,CP,2017-03-15,601077
21344,CP,2017-03-16,600612
21345,CP,2017-03-17,600612
21346,CP,2017-03-20,601542
21347,CP,2017-03-21,594567
21348,CP,2017-04-05,591867
21349,CP,2017-04-06,594117
21350,CP,2017-04-07,595467
21351,CP,2017-04-10,596367
21352,CP,2017-04-11,596817
21353,CP,2017-04-12,592767
21354,CP,2017-04-13,594117
21355,CP,2017-04-17,597717
21356,CP,2017-04-18,597267
21357,CP,2017-04-19,596367
21358,CP,2017-04-20,595917
21359,CP,2017-04-21,595017
21360,CP,2017-04-24,597717
21361,CP,2017-04-25,594567
21362,CP,2017-04-26,593217
21363,CP,2017-04-27,593667
21364,CP,2017-04-28,597717
21365,CP,2017-05-01,595467
21366,CP,2017-05-02,599067
21367,CP,2017-05-03,602217
21368,CP,2017-05-04,604017
21369,CP,2017-05-05,600867
21370,CP,2017-05-08,601767
21371,CP,2017-05-09,604017
21372,CP,2017-05-10,601317
21373,CP,2017-08-10,599477
21374,CP,2017-08-11,601777
21375,CP,2017-08-14,602697
21376,CP,2017-08-15,606377
21377,CP,2017-08-16,607297
21378,CP,2017-08-17,603157
21379,CP,2017-08-18,603617
21380,CP,2017-08-21,605917
21381,CP,2017-08-22,607757
21382,CP,2017-08-23,604997
21383,CP,2017-08-24,604537
21384,CP,2017-08-25,607297
21385,CP,2017-08-28,607757
21386,CP,2017-08-29,608677
21387,CP,2017-08-30,609137
21388,CP,2017-08-31,608217
21389,CP,2017-09-01,608217
21390,CP,2017-09-05,610517
21391,CP,2017-09-06,607757
21392,CP,2017-09-07,616997
21393,CP,2017-09-08,614222
21394,CP,2017-09-11,610552
21395,CP,2017-09-12,608247
21396,CP,2017-09-13,608247
21397,CP,2017-09-14,611037
21398,CP,2017-09-15,609642
21399,CP,2017-09-18,605922
21400,CP,2017-09-19,609642
21401,CP,2017-09-20,609642
21402,CP,2017-09-21,608247
21403,CP,2017-09-22,607317
21404,CP,2017-09-25,605922
21405,CP,2017-09-26,604527
21406,CP,2017-09-27,603132
21407,CP,2017-09-28,602202
21408,CP,2017-09-29,603132
21409,CP,2017-10-02,603132
21410,CP,2017-10-03,602202
21411,CP,2017-10-04,600807
21412,CP,2017-10-05,600342
21413,CP,2017-10-06,601040
