,strategy,date,pnl
6196,PX_LX,2018-12-04,49105.00
6197,PX_LX,2018-12-06,47255.00
6198,PX_LX,2018-12-07,42630.00
6199,PX_LX,2018-12-10,42815.00
6200,PX_LX,2018-12-11,43555.00
6201,PX_LX,2018-12-12,47810.00
6202,PX_LX,2018-12-13,40872.50
6203,PX_LX,2018-12-14,36617.50
6204,PX_LX,2018-12-17,30327.50
6205,PX_LX,2018-12-18,31252.50
6206,PX_LX,2018-12-19,23482.50
6207,PX_LX,2018-12-20,19967.50
6208,PX_LX,2018-12-21,9052.50
6209,PX_LX,2018-12-24,-567.50
6210,PX_LX,2018-12-26,18302.50
6211,PX_LX,2018-12-27,17562.50
6212,PX_LX,2018-12-28,21262.50
6213,PX_LX,2018-12-31,24962.50
6214,PX_LX,2019-01-02,25887.50
6215,PX_LX,2019-01-03,22372.50
6216,PX_LX,2019-01-04,35137.50
6217,PX_LX,2019-01-07,41057.50
6218,PX_LX,2019-01-08,44757.50
6219,PX_LX,2019-01-09,47162.50
6220,PX_LX,2019-01-10,48180.00
6221,PX_LX,2019-01-11,49475.00
6222,PX_LX,2019-01-14,48920.00
6223,PX_LX,2019-01-15,50770.00
6224,PX_LX,2019-01-16,52250.00
6225,PX_LX,2019-01-17,53360.00
6226,PX_LX,2019-01-18,55025.00
6227,PX_LX,2019-01-22,52435.00
6228,PX_LX,2019-01-23,52065.00
6229,PX_LX,2019-01-24,53360.00
6230,PX_LX,2019-01-25,55395.00
6231,PX_LX,2019-01-28,54840.00
6232,PX_LX,2019-01-29,55025.00
6233,PX_LX,2019-01-30,56690.00
6234,PX_LX,2019-01-31,57615.00
6235,PX_LX,2019-02-01,58170.00
6236,PX_LX,2019-02-04,59187.50
6237,PX_LX,2019-02-05,59372.50
6238,PX_LX,2019-02-06,59280.00
6239,PX_LX,2019-02-07,58817.50
6240,PX_LX,2019-03-14,58355.00
6241,PX_LX,2019-03-15,58540.00
6242,PX_LX,2019-03-18,60205.00
6243,PX_LX,2019-03-19,58170.00
6244,PX_LX,2019-03-20,57430.00
6245,PX_LX,2019-03-21,59835.00
6246,PX_LX,2019-03-22,47255.00
6247,PX_LX,2019-03-25,49475.00
6248,PX_LX,2019-03-26,51695.00
6249,PX_LX,2019-03-27,52805.00
6250,PX_LX,2019-03-28,55395.00
6251,PX_LX,2019-03-29,57430.00
6252,PX_LX,2019-04-01,60020.00
6253,PX_LX,2019-04-02,60390.00
6254,PX_LX,2019-04-03,61500.00
6255,PX_LX,2019-04-04,62795.00
6256,PX_LX,2019-04-05,65015.00
6257,PX_LX,2019-04-08,64830.00
6258,PX_LX,2019-04-09,62795.00
6259,PX_LX,2019-04-10,65385.00
6260,PX_LX,2019-04-11,65385.00
6261,PX_LX,2019-04-18,65107.50
6262,PX_LX,2019-04-22,64552.50
6263,PX_LX,2019-04-23,68622.50
6264,PX_LX,2019-04-24,69362.50
6265,PX_LX,2019-04-25,67882.50
6266,PX_LX,2019-04-26,69732.50
6267,PX_LX,2019-04-29,70472.50
6268,PX_LX,2019-04-30,69177.50
6269,PX_LX,2019-05-01,68437.50
6270,PX_LX,2019-05-02,67327.50
6271,PX_LX,2019-05-03,71027.50
6272,PX_LX,2019-05-06,70657.50
6273,PX_LX,2019-05-07,64182.50
6274,PX_LX,2019-05-08,65107.50
6275,PX_LX,2019-05-09,63812.50
6276,PX_LX,2019-05-10,65662.50
6277,PX_LX,2019-05-13,55487.50
6278,PX_LX,2019-05-14,61962.50
6279,PX_LX,2019-05-15,63997.50
6280,PX_LX,2019-05-16,66837.50
6281,PX_LX,2019-05-17,65037.50
6282,PX_LX,2019-05-20,63417.50
6283,PX_LX,2019-05-21,66657.50
6284,PX_LX,2019-05-22,65397.50
6285,PX_LX,2019-05-23,59457.50
6286,PX_LX,2019-05-24,63057.50
6287,PX_LX,2019-05-28,61257.50
6288,PX_LX,2019-05-29,59457.50
6289,PX_LX,2019-05-30,58197.50
6290,PX_LX,2019-05-31,52977.50
6291,PX_LX,2019-06-03,54417.50
6292,PX_LX,2019-06-04,63597.50
6293,PX_LX,2019-06-05,63237.50
6294,PX_LX,2019-06-06,64137.50
6295,PX_LX,2019-06-07,66657.50
6296,PX_LX,2019-06-10,67917.50
6297,PX_LX,2019-06-11,66657.50
6298,PX_LX,2019-06-12,67197.50
6299,PX_LX,2019-06-13,70347.50
6300,PX_LX,2019-06-14,70167.50
6301,PX_LX,2019-06-17,71247.50
