,ON,w1,m1,m2,m3,m6,m12
2017-11-01,0.69,0.72,0.77,0.83,1.02,1.33,1.7
2017-11-02,0.69,0.72,0.77,0.83,1.02,1.33,1.7
2017-11-03,0.69,0.72,0.77,0.83,1.02,1.33,1.7
2017-11-04,0.93,0.95,0.99,1.03,1.16,1.42,1.79
2017-11-05,0.93,0.95,0.99,1.08,1.18,1.44,1.79
2017-11-06,0.93,0.95,0.99,1.08,1.18,1.44,1.79
2017-11-07,1.18,1.19,1.22,1.25,1.3,1.46,1.75
2017-11-08,1.18,1.2,1.23,1.26,1.32,1.46,1.72
2017-11-09,1.18,1.2,1.24,1.27,1.32,1.45,1.7
2017-11-10,1.18,1.2,1.24,1.27,1.36,1.53,1.81
2017-11-11,1.18,1.2,1.24,1.27,1.36,1.53,1.81
2017-11-12,1.18,1.38,1.46,1.5,1.56,1.74,2.01
2017-11-13,1.18,1.2,1.25,1.36,1.42,1.62,1.88
2017-11-14,1.18,1.2,1.26,1.36,1.42,1.62,1.89
2017-11-15,1.18,1.2,1.27,1.36,1.42,1.62,1.89
2017-11-16,1.18,1.2,1.28,1.38,1.44,1.63,1.9
2017-11-17,1.18,1.2,1.29,1.38,1.44,1.63,1.91
2017-11-18,1.18,1.2,1.29,1.38,1.44,1.63,1.91
2017-11-19,1.18,1.2,1.29,1.38,1.44,1.63,1.91
2017-11-20,1.18,1.2,1.29,1.39,1.45,1.63,1.91
2017-11-21,1.18,1.2,1.31,1.4,1.45,1.64,1.93
2017-11-22,1.18,1.2,1.33,1.41,1.46,1.65,1.93
2017-11-23,,1.2,1.33,1.41,1.46,1.65,1.93
2017-11-24,1.18,1.2,1.34,1.41,1.47,1.65,1.94
2017-11-25,1.18,1.2,1.34,1.41,1.47,1.65,1.94
2017-11-26,1.18,1.2,1.34,1.41,1.47,1.65,1.94
2017-11-27,1.18,1.2,1.35,1.42,1.48,1.66,1.94
2017-11-28,1.18,1.2,1.35,1.42,1.48,1.66,1.94
2017-11-29,1.19,1.2,1.36,1.43,1.48,1.66,1.94
2017-11-30,1.18,1.21,1.37,1.44,1.49,1.67,1.95
2017-12-01,0.69,0.72,0.77,0.83,1.02,1.33,1.7
2017-12-02,0.69,0.72,0.77,0.83,1.02,1.33,1.7
2017-12-03,0.69,0.72,0.77,0.83,1.02,1.33,1.7
2017-12-04,0.93,0.95,0.99,1.03,1.16,1.41,1.78
2017-12-05,0.93,0.95,0.99,1.08,1.18,1.44,1.77
2017-12-06,0.93,1.11,1.14,1.18,1.24,1.42,1.74
2017-12-07,1.18,1.19,1.22,1.26,1.3,1.46,1.75
2017-12-08,1.18,1.19,1.22,1.26,1.3,1.46,1.75
2017-12-09,1.18,1.2,1.24,1.27,1.32,1.45,1.71
2017-12-10,1.18,1.2,1.24,1.28,1.36,1.53,1.81
2017-12-11,1.18,1.2,1.24,1.28,1.36,1.53,1.81
2017-12-12,1.18,1.42,1.47,1.51,1.57,1.75,2.03
2017-12-13,1.18,1.43,1.48,1.52,1.59,1.76,2.04
2017-12-14,1.43,1.45,1.49,1.53,1.6,1.77,2.04
2017-12-15,1.43,1.45,1.5,1.54,1.61,1.77,2.05
2017-12-16,1.43,1.45,1.5,1.54,1.61,1.77,2.05
2017-12-17,1.43,1.45,1.5,1.54,1.61,1.77,2.05
2017-12-18,1.43,1.46,1.5,1.55,1.63,1.78,2.06
2017-12-19,1.43,1.46,1.51,1.56,1.64,1.79,2.07
2017-12-20,1.43,1.46,1.53,1.59,1.66,1.81,2.08
2017-12-21,1.43,1.48,1.55,1.61,1.67,1.82,2.09
2017-12-22,1.43,1.49,1.56,1.62,1.69,1.83,2.1
2017-12-23,1.43,1.49,1.56,1.62,1.69,1.83,2.1
2017-12-24,1.43,1.49,1.56,1.62,1.69,1.83,2.1
2017-12-25,1.43,1.49,1.56,1.62,1.69,1.83,2.1
2017-12-26,1.43,1.49,1.56,1.62,1.69,1.83,2.1
2017-12-27,1.44,1.49,1.57,1.62,1.69,1.84,2.11
2017-12-28,1.44,1.48,1.57,1.62,1.69,1.84,2.11
2017-12-29,1.43,1.48,1.56,1.62,1.69,1.84,2.11
2017-12-30,1.43,1.48,1.56,1.62,1.69,1.84,2.11
2017-12-31,1.43,1.48,1.56,1.62,1.69,1.84,2.11
2018-01-01,1.43,1.48,1.56,1.62,1.69,1.84,2.11
2018-01-02,1.44,1.47,1.58,1.67,1.79,1.98,2.29
2018-01-03,1.45,1.48,1.69,1.82,2.02,2.22,2.51
2018-01-04,1.45,1.48,1.69,1.82,2.02,2.22,2.51
2018-01-05,1.7,1.75,1.91,2.08,2.35,2.51,2.77
2018-01-06,1.71,1.75,2.0,2.11,2.32,2.47,2.72
2018-01-07,1.71,1.75,2.0,2.11,2.32,2.47,2.72
2018-01-08,1.92,1.95,2.08,2.18,2.35,2.53,2.83
2018-01-09,1.92,1.95,2.08,2.18,2.35,2.53,2.83
2018-01-10,2.17,2.21,2.27,2.31,2.4,2.61,2.93
2018-01-11,2.18,2.22,2.31,2.42,2.58,2.82,3.1
2018-01-12,2.18,2.22,2.31,2.42,2.58,2.82,3.1
2018-01-13,2.18,2.22,2.31,2.42,2.58,2.82,3.1
2018-01-14,2.18,2.22,2.31,2.42,2.58,2.82,3.1
2018-01-15,,1.47,1.56,1.63,1.73,1.9,2.19
2018-01-16,1.44,1.47,1.56,1.63,1.73,1.9,2.2
2018-01-17,1.44,1.47,1.56,1.63,1.74,1.91,2.21
2018-01-18,1.44,1.47,1.56,1.63,1.74,1.93,2.23
2018-01-19,1.44,1.47,1.56,1.63,1.74,1.93,2.23
2018-01-20,1.44,1.47,1.56,1.63,1.74,1.93,2.23
2018-01-21,1.44,1.47,1.56,1.63,1.74,1.93,2.23
2018-01-22,1.44,1.47,1.56,1.64,1.74,1.93,2.23
2018-01-23,1.44,1.47,1.56,1.64,1.75,1.93,2.22
2018-01-24,1.44,1.46,1.56,1.64,1.75,1.94,2.23
2018-01-25,1.44,1.47,1.57,1.65,1.76,1.95,2.24
2018-01-26,1.44,1.47,1.57,1.65,1.77,1.96,2.25
2018-01-27,1.44,1.47,1.57,1.65,1.77,1.96,2.25
2018-01-28,1.44,1.47,1.57,1.65,1.77,1.96,2.25
2018-01-29,1.44,1.47,1.57,1.65,1.77,1.97,2.26
2018-01-30,1.44,1.47,1.57,1.66,1.77,1.97,2.26
2018-01-31,1.44,1.47,1.58,1.66,1.78,1.97,2.27
2018-02-01,1.44,1.48,1.56,1.62,1.7,1.84,2.11
2018-02-02,1.44,1.47,1.58,1.67,1.79,1.99,2.29
2018-02-03,1.45,1.48,1.69,1.83,2.03,2.23,2.5
2018-02-04,1.45,1.48,1.69,1.83,2.03,2.23,2.5
2018-02-05,1.7,1.75,1.92,2.08,2.36,2.51,2.78
2018-02-06,1.7,1.75,1.92,2.08,2.36,2.51,2.78
2018-02-07,1.93,1.98,2.1,2.17,2.34,2.51,2.77
2018-02-08,1.92,1.95,2.08,2.18,2.34,2.53,2.83
2018-02-09,1.92,1.95,2.08,2.18,2.34,2.53,2.83
2018-02-10,2.18,2.21,2.27,2.32,2.41,2.61,2.92
2018-02-11,2.17,2.21,2.32,2.43,2.59,2.83,3.1
2018-02-12,2.17,2.21,2.32,2.43,2.59,2.83,3.1
2018-02-13,1.44,1.47,1.59,1.7,1.84,2.06,2.33
2018-02-14,1.44,1.47,1.59,1.71,1.85,2.06,2.34
2018-02-15,1.44,1.47,1.59,1.72,1.87,2.1,2.38
2018-02-16,1.44,1.47,1.59,1.73,1.88,2.11,2.39
2018-02-17,1.44,1.47,1.59,1.73,1.88,2.11,2.39
2018-02-18,1.44,1.47,1.59,1.73,1.88,2.11,2.39
2018-02-19,,1.47,1.6,1.73,1.89,2.12,2.4
2018-02-20,1.44,1.47,1.6,1.74,1.9,2.13,2.41
2018-02-21,1.44,1.47,1.6,1.75,1.92,2.15,2.43
2018-02-22,1.44,1.47,1.62,1.76,1.94,2.17,2.45
2018-02-23,1.45,1.47,1.63,1.78,1.96,2.18,2.46
2018-02-24,1.45,1.47,1.63,1.78,1.96,2.18,2.46
2018-02-25,1.45,1.47,1.63,1.78,1.96,2.18,2.46
2018-02-26,1.45,1.47,1.65,1.79,1.98,2.2,2.47
2018-02-27,1.45,1.48,1.66,1.8,2.01,2.21,2.48
2018-02-28,1.44,1.48,1.67,1.81,2.02,2.22,2.5
2018-03-01,1.44,1.47,1.56,1.62,1.7,1.84,2.12
2018-03-02,1.44,1.47,1.56,1.62,1.7,1.84,2.12
2018-03-03,1.44,1.47,1.56,1.62,1.7,1.84,2.12
2018-03-04,1.7,1.74,1.88,2.0,2.32,2.46,2.67
2018-03-05,1.7,1.75,1.92,2.08,2.36,2.51,2.77
2018-03-06,1.7,1.75,1.92,2.08,2.36,2.51,2.77
2018-03-07,1.93,1.97,2.09,2.17,2.34,2.51,2.77
2018-03-08,1.92,1.95,2.08,2.18,2.34,2.52,2.83
2018-03-09,,1.96,2.11,2.21,2.32,2.54,2.84
2018-03-10,2.17,2.21,2.28,2.32,2.41,2.61,2.93
2018-03-11,2.17,2.21,2.28,2.32,2.41,2.61,2.93
2018-03-12,2.18,2.22,2.38,2.54,2.75,2.9,3.14
2018-03-13,1.44,1.49,1.78,1.89,2.12,2.3,2.58
2018-03-14,1.44,1.52,1.79,1.9,2.14,2.32,2.59
2018-03-15,1.44,1.59,1.81,1.92,2.18,2.34,2.6
2018-03-16,1.45,1.63,1.82,1.93,2.2,2.36,2.61
2018-03-17,1.45,1.63,1.82,1.93,2.2,2.36,2.61
2018-03-18,1.45,1.63,1.82,1.93,2.2,2.36,2.61
2018-03-19,1.45,1.68,1.84,1.95,2.22,2.39,2.63
2018-03-20,1.45,1.71,1.85,1.96,2.25,2.41,2.65
2018-03-21,1.45,1.73,1.86,1.98,2.27,2.43,2.68
2018-03-22,1.7,1.74,1.87,1.99,2.29,2.45,2.68
2018-03-23,1.7,1.74,1.88,1.99,2.29,2.45,2.67
2018-03-24,1.7,1.74,1.88,1.99,2.29,2.45,2.67
2018-03-25,1.7,1.74,1.88,1.99,2.29,2.45,2.67
2018-03-26,1.7,1.74,1.88,2.0,2.29,2.45,2.67
2018-03-27,1.7,1.73,1.88,1.99,2.3,2.45,2.67
2018-03-28,1.7,1.74,1.89,2.0,2.31,2.44,2.66
2018-03-29,1.7,1.74,1.88,2.0,2.31,2.45,2.66
2018-03-30,1.7,1.74,1.88,2.0,2.31,2.45,2.66
2018-03-31,1.7,1.74,1.88,2.0,2.31,2.45,2.66
2018-04-01,1.44,1.47,1.56,1.62,1.7,1.86,2.14
2018-04-02,1.44,1.47,1.56,1.62,1.7,1.86,2.14
2018-04-03,1.44,1.47,1.56,1.62,1.7,1.86,2.14
2018-04-04,1.7,1.74,1.89,2.02,2.32,2.46,2.68
2018-04-05,1.71,1.76,1.93,2.08,2.37,2.52,2.78
2018-04-06,1.71,1.75,2.01,2.12,2.31,2.48,2.74
2018-04-07,,1.97,2.09,2.17,2.34,2.51,2.77
2018-04-08,,1.97,2.09,2.17,2.34,2.51,2.77
2018-04-09,1.91,1.96,2.12,2.21,2.32,2.54,2.84
2018-04-10,2.17,2.2,2.28,2.32,2.41,2.62,2.96
2018-04-11,2.17,2.2,2.28,2.32,2.41,2.62,2.96
2018-04-12,2.18,2.23,2.38,2.54,2.74,2.9,3.13
2018-04-13,1.7,1.74,1.9,2.04,2.35,2.49,2.73
2018-04-14,1.7,1.74,1.9,2.04,2.35,2.49,2.73
2018-04-15,1.7,1.74,1.9,2.04,2.35,2.49,2.73
2018-04-16,1.7,1.74,1.89,2.04,2.36,2.5,2.74
2018-04-17,1.7,1.74,1.9,2.04,2.36,2.5,2.75
2018-04-18,1.7,1.74,1.9,2.05,2.36,2.5,2.75
2018-04-19,1.7,1.74,1.9,2.06,2.36,2.51,2.76
2018-04-20,1.7,1.74,1.9,2.06,2.36,2.51,2.76
2018-04-21,1.7,1.74,1.9,2.06,2.36,2.51,2.76
2018-04-22,1.7,1.74,1.9,2.06,2.36,2.51,2.76
2018-04-23,1.7,1.74,1.9,2.06,2.36,2.52,2.77
2018-04-24,1.7,1.74,1.9,2.06,2.36,2.52,2.77
2018-04-25,1.7,1.75,1.9,2.06,2.37,2.52,2.77
2018-04-26,1.7,1.75,1.9,2.06,2.36,2.52,2.77
2018-04-27,1.7,1.75,1.91,2.06,2.36,2.52,2.78
2018-04-28,1.7,1.75,1.91,2.06,2.36,2.52,2.78
2018-04-29,1.7,1.75,1.91,2.06,2.36,2.52,2.78
2018-04-30,1.7,1.75,1.91,2.07,2.36,2.51,2.77
2018-05-01,1.44,1.47,1.55,1.62,1.7,1.87,2.15
2018-05-02,1.44,1.47,1.58,1.67,1.79,2.0,2.29
2018-05-03,1.45,1.48,1.7,1.83,2.03,2.23,2.5
2018-05-04,1.7,1.74,1.9,2.02,2.33,2.47,2.7
2018-05-05,1.7,1.74,1.9,2.02,2.33,2.47,2.7
2018-05-06,1.71,1.75,2.02,2.12,2.32,2.48,2.74
2018-05-07,1.93,1.97,2.1,2.18,2.34,2.52,2.78
2018-05-08,1.93,1.97,2.1,2.18,2.34,2.52,2.78
2018-05-09,1.92,1.95,2.12,2.21,2.32,2.54,2.84
2018-05-10,2.17,2.21,2.28,2.32,2.41,2.62,2.96
2018-05-11,2.18,2.21,2.32,2.43,2.59,2.84,3.12
2018-05-12,2.17,2.23,2.38,2.54,2.77,2.89,3.13
2018-05-13,2.17,2.23,2.38,2.54,2.77,2.89,3.13
2018-05-14,1.7,1.76,1.93,2.09,2.33,2.5,2.76
2018-05-15,1.7,1.75,1.94,2.09,2.32,2.49,2.75
2018-05-16,1.71,1.75,1.94,2.09,2.33,2.49,2.76
2018-05-17,1.71,1.75,1.95,2.1,2.33,2.5,2.77
2018-05-18,1.71,1.75,1.95,2.1,2.33,2.5,2.76
2018-05-19,1.71,1.75,1.95,2.1,2.33,2.5,2.76
2018-05-20,1.71,1.75,1.95,2.1,2.33,2.5,2.76
2018-05-21,1.71,1.75,1.96,2.11,2.33,2.5,2.77
2018-05-22,1.71,1.75,1.97,2.11,2.33,2.5,2.76
2018-05-23,1.71,1.75,1.96,2.1,2.33,2.5,2.75
2018-05-24,1.71,1.75,1.97,2.1,2.32,2.48,2.74
2018-05-25,1.71,1.75,1.98,2.1,2.32,2.48,2.73
2018-05-26,1.71,1.75,1.98,2.1,2.32,2.48,2.73
2018-05-27,1.71,1.75,1.98,2.1,2.32,2.48,2.73
2018-05-28,1.71,1.75,1.98,2.1,2.32,2.48,2.73
2018-05-29,1.71,1.75,1.98,2.1,2.31,2.47,2.71
2018-05-30,1.71,1.75,1.98,2.1,2.3,2.47,2.7
2018-05-31,1.71,1.75,2.0,2.11,2.32,2.47,2.72
2018-06-01,1.71,1.75,2.0,2.11,2.32,2.47,2.72
2018-06-02,1.44,1.47,1.58,1.67,1.79,1.99,2.28
2018-06-03,1.45,1.48,1.71,1.84,2.05,2.24,2.51
2018-06-04,1.7,1.74,1.9,2.02,2.34,2.47,2.71
2018-06-05,1.7,1.74,1.9,2.02,2.34,2.47,2.71
2018-06-06,1.71,1.77,2.03,2.12,2.32,2.48,2.74
2018-06-07,1.93,1.97,2.09,2.17,2.33,2.51,2.77
2018-06-08,1.92,1.95,2.08,2.18,2.34,2.52,2.83
2018-06-09,1.92,1.96,2.13,2.21,2.33,2.54,2.85
2018-06-10,1.92,1.96,2.13,2.21,2.33,2.54,2.85
2018-06-11,2.18,2.21,2.32,2.43,2.59,2.84,3.12
2018-06-12,2.18,2.23,2.39,2.54,2.77,2.89,3.11
2018-06-13,1.71,1.96,2.07,2.15,2.34,2.5,2.77
2018-06-14,1.94,1.97,2.09,2.15,2.33,2.5,2.77
2018-06-15,1.93,1.97,2.08,2.15,2.33,2.5,2.77
2018-06-16,1.93,1.97,2.08,2.15,2.33,2.5,2.77
2018-06-17,1.93,1.97,2.08,2.15,2.33,2.5,2.77
2018-06-18,1.93,1.97,2.08,2.15,2.32,2.5,2.77
2018-06-19,1.93,1.97,2.09,2.15,2.33,2.5,2.76
2018-06-20,1.93,1.97,2.08,2.17,2.33,2.5,2.77
2018-06-21,1.93,1.98,2.09,2.17,2.34,2.5,2.77
2018-06-22,1.93,1.99,2.1,2.18,2.34,2.51,2.78
2018-06-23,1.93,1.99,2.1,2.18,2.34,2.51,2.78
2018-06-24,1.93,1.99,2.1,2.18,2.34,2.51,2.78
2018-06-25,1.93,1.99,2.1,2.17,2.34,2.5,2.77
2018-06-26,1.94,1.99,2.1,2.17,2.34,2.5,2.77
2018-06-27,1.93,1.98,2.09,2.17,2.33,2.5,2.76
2018-06-28,1.93,1.98,2.09,2.17,2.34,2.5,2.76
2018-06-29,1.94,1.98,2.09,2.17,2.34,2.5,2.76
2018-06-30,1.94,1.98,2.09,2.17,2.34,2.5,2.76
2018-07-01,1.94,1.98,2.09,2.17,2.34,2.5,2.76
2018-07-02,1.44,1.47,1.58,1.67,1.8,2.0,2.29
2018-07-03,1.45,1.48,1.72,1.85,2.06,2.25,2.52
2018-07-04,1.45,1.48,1.72,1.85,2.06,2.25,2.52
2018-07-05,1.45,1.48,1.72,1.85,2.06,2.25,2.52
2018-07-06,1.71,1.83,2.05,2.14,2.33,2.49,2.75
2018-07-07,1.71,1.83,2.05,2.14,2.33,2.49,2.75
2018-07-08,1.91,1.95,2.07,2.18,2.34,2.52,2.82
2018-07-09,1.92,1.96,2.13,2.21,2.33,2.54,2.85
2018-07-10,1.92,1.96,2.13,2.21,2.33,2.54,2.85
2018-07-11,2.18,2.22,2.32,2.45,2.6,2.84,3.13
2018-07-12,2.18,2.21,2.4,2.55,2.77,2.89,3.1
2018-07-13,1.92,1.96,2.07,2.17,2.34,2.52,2.79
2018-07-14,1.92,1.96,2.07,2.17,2.34,2.52,2.79
2018-07-15,1.92,1.96,2.07,2.17,2.34,2.52,2.79
2018-07-16,1.91,1.96,2.08,2.17,2.33,2.52,2.79
2018-07-17,1.92,1.95,2.08,2.17,2.34,2.52,2.8
2018-07-18,1.91,1.95,2.09,2.18,2.35,2.53,2.8
2018-07-19,1.91,1.95,2.08,2.18,2.35,2.53,2.81
2018-07-20,1.91,1.95,2.07,2.18,2.34,2.52,2.8
2018-07-21,1.91,1.95,2.07,2.18,2.34,2.52,2.8
2018-07-22,1.91,1.95,2.07,2.18,2.34,2.52,2.8
2018-07-23,1.92,1.95,2.06,2.16,2.34,2.52,2.8
2018-07-24,1.91,1.95,2.07,2.17,2.33,2.52,2.81
2018-07-25,1.91,1.94,2.08,2.17,2.34,2.52,2.81
2018-07-26,1.92,1.95,2.07,2.17,2.34,2.53,2.82
2018-07-27,1.91,1.95,2.08,2.17,2.34,2.53,2.82
2018-07-28,1.91,1.95,2.08,2.17,2.34,2.53,2.82
2018-07-29,1.91,1.95,2.08,2.17,2.34,2.53,2.82
2018-07-30,1.92,1.96,2.08,2.17,2.34,2.53,2.82
2018-07-31,1.92,1.95,2.08,2.18,2.35,2.53,2.83
2018-08-01,1.44,1.47,1.55,1.62,1.71,1.87,2.15
2018-08-02,1.44,1.47,1.58,1.68,1.81,2.03,2.3
2018-08-03,1.45,1.48,1.74,1.86,2.07,2.26,2.53
2018-08-04,1.45,1.48,1.74,1.86,2.07,2.26,2.53
2018-08-05,1.7,1.76,1.93,2.08,2.35,2.52,2.77
2018-08-06,1.72,1.86,2.05,2.13,2.33,2.49,2.74
2018-08-07,1.72,1.86,2.05,2.13,2.33,2.49,2.74
2018-08-08,1.92,1.95,2.06,2.19,2.34,2.52,2.83
2018-08-09,1.92,1.95,2.06,2.19,2.34,2.52,2.83
2018-08-10,,2.21,2.28,2.32,2.41,2.63,2.96
2018-08-11,2.18,2.22,2.32,2.46,2.61,2.86,3.14
2018-08-12,2.18,2.22,2.32,2.46,2.61,2.86,3.14
2018-08-13,1.91,1.95,2.06,2.18,2.31,2.51,2.8
2018-08-14,1.91,1.95,2.06,2.18,2.32,2.51,2.81
2018-08-15,1.91,1.95,2.06,2.18,2.31,2.51,2.81
2018-08-16,1.92,1.96,2.08,2.2,2.32,2.51,2.82
2018-08-17,1.92,1.96,2.07,2.19,2.31,2.51,2.81
2018-08-18,1.92,1.96,2.07,2.19,2.31,2.51,2.81
2018-08-19,1.92,1.96,2.07,2.19,2.31,2.51,2.81
2018-08-20,1.92,1.96,2.07,2.19,2.31,2.51,2.81
2018-08-21,1.92,1.95,2.07,2.19,2.31,2.51,2.81
2018-08-22,1.92,1.95,2.07,2.19,2.31,2.51,2.81
2018-08-23,1.92,1.96,2.06,2.2,2.31,2.52,2.81
2018-08-24,1.92,1.96,2.07,2.2,2.32,2.52,2.82
2018-08-25,1.92,1.96,2.07,2.2,2.32,2.52,2.82
2018-08-26,1.92,1.96,2.07,2.2,2.32,2.52,2.82
2018-08-27,1.92,1.96,2.07,2.2,2.32,2.52,2.82
2018-08-28,1.91,1.96,2.07,2.2,2.31,2.53,2.83
2018-08-29,1.92,1.96,2.08,2.19,2.31,2.53,2.83
2018-08-30,1.92,1.96,2.1,2.21,2.32,2.53,2.84
2018-08-31,1.91,1.96,2.11,2.21,2.32,2.54,2.84
2018-09-01,1.44,1.46,1.55,1.62,1.7,1.87,2.15
2018-09-02,1.44,1.47,1.58,1.69,1.82,2.04,2.31
2018-09-03,1.45,1.48,1.75,1.87,2.09,2.27,2.54
2018-09-04,1.7,1.74,1.9,2.02,2.34,2.47,2.7
2018-09-05,1.7,1.75,1.93,2.09,2.36,2.52,2.77
2018-09-06,1.7,1.75,1.93,2.09,2.36,2.52,2.77
2018-09-07,1.93,1.96,2.08,2.17,2.33,2.51,2.78
2018-09-08,1.92,1.95,2.07,2.19,2.34,2.52,2.83
2018-09-09,1.92,1.95,2.07,2.19,2.34,2.52,2.83
2018-09-10,2.17,2.22,2.29,2.31,2.42,2.63,2.96
2018-09-11,2.17,2.22,2.31,2.46,2.62,2.86,3.14
2018-09-12,2.17,2.22,2.31,2.46,2.62,2.86,3.14
2018-09-13,1.92,1.97,2.16,2.23,2.33,2.57,2.87
2018-09-14,1.92,1.97,2.16,2.23,2.34,2.57,2.88
2018-09-15,1.92,1.97,2.16,2.23,2.34,2.57,2.88
2018-09-16,1.92,1.97,2.16,2.23,2.34,2.57,2.88
2018-09-17,1.91,1.97,2.17,2.23,2.34,2.57,2.88
2018-09-18,1.92,1.97,2.17,2.24,2.34,2.57,2.88
2018-09-19,1.92,1.98,2.18,2.25,2.35,2.57,2.89
2018-09-20,1.92,2.04,2.21,2.26,2.37,2.58,2.9
2018-09-21,1.92,2.08,2.22,2.27,2.37,2.59,2.91
2018-09-22,1.92,2.08,2.22,2.27,2.37,2.59,2.91
2018-09-23,1.92,2.08,2.22,2.27,2.37,2.59,2.91
2018-09-24,1.92,2.13,2.22,2.27,2.37,2.59,2.91
2018-09-25,1.92,2.17,2.23,2.28,2.38,2.6,2.91
2018-09-26,1.93,2.16,2.24,2.29,2.39,2.59,2.91
2018-09-27,2.17,2.2,2.26,2.3,2.4,2.6,2.92
2018-09-28,2.17,2.2,2.26,2.31,2.4,2.6,2.92
2018-09-29,2.17,2.2,2.26,2.31,2.4,2.6,2.92
2018-09-30,2.17,2.2,2.26,2.31,2.4,2.6,2.92
2018-10-01,1.44,1.46,1.55,1.63,1.71,1.87,2.16
2018-10-02,1.44,1.46,1.55,1.63,1.71,1.87,2.16
2018-10-03,1.44,1.46,1.55,1.63,1.71,1.87,2.16
2018-10-04,1.7,1.74,1.89,2.03,2.34,2.47,2.7
2018-10-05,1.7,1.76,1.92,2.09,2.36,2.52,2.77
2018-10-06,1.7,1.76,1.92,2.09,2.36,2.52,2.77
2018-10-07,1.92,1.96,2.07,2.17,2.34,2.51,2.78
2018-10-08,1.91,1.95,2.07,2.19,2.32,2.51,2.82
2018-10-09,1.92,1.96,2.14,2.22,2.33,2.55,2.86
2018-10-10,2.17,2.2,2.28,2.32,2.43,2.64,2.97
2018-10-11,2.17,2.2,2.28,2.32,2.43,2.64,2.97
2018-10-12,2.18,2.21,2.42,2.57,2.78,2.88,3.08
2018-10-13,2.18,2.21,2.42,2.57,2.78,2.88,3.08
2018-10-14,2.18,2.21,2.42,2.57,2.78,2.88,3.08
2018-10-15,2.18,2.22,2.29,2.34,2.45,2.65,2.97
2018-10-16,2.18,2.22,2.29,2.34,2.44,2.66,2.97
2018-10-17,2.18,2.21,2.28,2.33,2.45,2.66,2.97
2018-10-18,2.17,2.21,2.28,2.35,2.47,2.69,3.0
2018-10-19,2.17,2.21,2.28,2.36,2.48,2.72,3.02
2018-10-20,2.17,2.21,2.28,2.36,2.48,2.72,3.02
2018-10-21,2.17,2.21,2.28,2.36,2.48,2.72,3.02
2018-10-22,2.17,2.21,2.29,2.36,2.49,2.73,3.03
2018-10-23,2.17,2.22,2.28,2.36,2.49,2.75,3.03
2018-10-24,2.18,2.21,2.29,2.36,2.51,2.76,3.04
2018-10-25,2.17,2.22,2.29,2.38,2.51,2.77,3.05
2018-10-26,2.18,2.22,2.3,2.39,2.52,2.78,3.06
2018-10-27,2.18,2.22,2.3,2.39,2.52,2.78,3.06
2018-10-28,2.18,2.22,2.3,2.39,2.52,2.78,3.06
2018-10-29,2.18,2.23,2.3,2.39,2.53,2.78,3.06
2018-10-30,2.18,2.23,2.3,2.39,2.54,2.8,3.07
2018-10-31,2.17,2.21,2.31,2.4,2.56,2.8,3.08
2018-11-01,1.44,1.46,1.56,1.63,1.72,1.88,2.16
2018-11-02,1.44,1.46,1.56,1.63,1.72,1.88,2.16
2018-11-03,1.44,1.46,1.56,1.63,1.72,1.88,2.16
2018-11-04,1.7,1.74,1.9,2.03,2.34,2.47,2.71
2018-11-05,1.71,1.75,1.92,2.09,2.34,2.52,2.77
2018-11-06,1.71,1.91,2.05,2.14,2.33,2.49,2.76
2018-11-07,1.92,1.96,2.07,2.17,2.34,2.51,2.78
2018-11-08,1.92,1.96,2.07,2.17,2.34,2.51,2.78
2018-11-09,1.92,1.96,2.15,2.22,2.33,2.56,2.87
2018-11-10,2.17,2.21,2.28,2.33,2.44,2.64,2.95
2018-11-11,2.17,2.21,2.28,2.33,2.44,2.64,2.95
2018-11-12,2.18,2.21,2.43,2.58,2.78,2.88,3.09
2018-11-13,2.18,2.22,2.31,2.44,2.62,2.86,3.13
2018-11-14,2.18,2.21,2.31,2.45,2.63,2.86,3.13
2018-11-15,2.18,2.21,2.3,2.45,2.64,2.86,3.12
2018-11-16,2.18,2.21,2.3,2.45,2.64,2.86,3.12
2018-11-17,2.18,2.21,2.3,2.45,2.64,2.86,3.12
2018-11-18,2.18,2.21,2.3,2.45,2.64,2.86,3.12
2018-11-19,2.18,2.22,2.3,2.46,2.65,2.87,3.11
2018-11-20,2.17,2.22,2.31,2.46,2.65,2.86,3.1
2018-11-21,2.18,2.22,2.32,2.47,2.68,2.89,3.11
2018-11-22,,2.22,2.31,2.48,2.69,2.89,3.11
2018-11-23,2.18,2.22,2.32,2.5,2.69,2.89,3.12
2018-11-24,2.18,2.22,2.32,2.5,2.69,2.89,3.12
2018-11-25,2.18,2.22,2.32,2.5,2.69,2.89,3.12
2018-11-26,2.18,2.22,2.34,2.5,2.71,2.89,3.13
2018-11-27,2.18,2.23,2.35,2.5,2.71,2.88,3.13
2018-11-28,2.18,2.22,2.34,2.5,2.71,2.89,3.13
2018-11-29,2.18,2.23,2.35,2.51,2.74,2.89,3.12
2018-11-30,2.18,2.22,2.35,2.51,2.74,2.89,3.12
2018-12-01,1.44,1.47,1.56,1.63,1.72,1.89,2.17
2018-12-02,1.44,1.47,1.59,1.7,1.83,2.05,2.32
2018-12-03,1.44,1.48,1.76,1.88,2.11,2.29,2.56
2018-12-04,1.7,1.74,1.9,2.04,2.35,2.48,2.72
2018-12-05,1.7,1.74,1.9,2.04,2.35,2.48,2.72
